coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
681477,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_777_1578521759_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_777_1578521759_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_777_1578521759_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_777_1578521759.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Sternarchorhynchus curvirostris",,urn:uuid:342f1b32-a139-425d-904c-c1af3afa3bc9,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681477,StillImage,Photograph,en
681478,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_778_L_1578521793_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_778_L_1578521793_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_778_L_1578521793_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_778_L_1578521793.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Centromochlus perugiae",,urn:uuid:0fcf40c0-ab13-40e0-9874-032f9e45922c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681478,StillImage,Photograph,en
681479,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_779_1578521876_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_779_1578521876_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_779_1578521876_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_779_1578521876.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Thoracocharax stellatus",,urn:uuid:e0f16587-cb59-48a2-9f24-ee85b8fc2990,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681479,StillImage,Photograph,en
681481,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_780_D_1578521923.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_780_D_1578521923.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_780_D_1578521923_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_780_D_1578521923.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Vandellia cirrhosa",,urn:uuid:aa3bf538-02f2-4f6b-aba0-d1f5c4525864,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681481,StillImage,Photograph,en
681482,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_781_1578521963_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_781_1578521963_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_781_1578521963_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_781_1578521963.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Pseudocetopsis plumbea",,urn:uuid:0a5bee27-1cd7-4b8a-a0fe-bfddaa77758f,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681482,StillImage,Photograph,en
681483,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_V_1578522001_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_V_1578522001_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_V_1578522001_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_V_1578522001.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Pimelodella sp.",,urn:uuid:802baf05-ac6f-440b-800c-9af4da5cda8e,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681483,StillImage,Photograph,en
681483,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_1578522098_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_1578522098_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_1578522098_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_782_1578522098.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Pimelodella sp.",,urn:uuid:fe92896d-5287-4a75-bbc3-75e77ce9b172,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681483,StillImage,Photograph,en
681485,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_D_1578522144_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_D_1578522144_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_D_1578522144_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_D_1578522144.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma vagum",,urn:uuid:9c049572-7d81-4d1a-bb41-fc47966f847c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681485,StillImage,Photograph,en
681485,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_L_1578522170_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_L_1578522170_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_L_1578522170_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_784_L_1578522170.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chaetostoma vagum",,urn:uuid:0e10effc-c340-4913-8f26-22d1a7b30d66,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681485,StillImage,Photograph,en
681486,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_785_V_1578522218_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_785_V_1578522218_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_785_V_1578522218_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_785_V_1578522218.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Pseudostegophilus nemurus",,urn:uuid:a556c635-7a81-41e9-8c62-8014fdcaae4a,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681486,StillImage,Photograph,en
681487,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_786_1578522252_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_786_1578522252_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_786_1578522252_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_786_1578522252.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chrysobrycon hesperus",,urn:uuid:34d94bb1-a201-471b-ae92-07f9cec34b7b,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681487,StillImage,Photograph,en
681488,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_787_1578522289_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_787_1578522289_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_787_1578522289_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_787_1578522289.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Acestrocephalus boehlkei",,urn:uuid:e2054b3a-2c13-4ddc-94ec-38aba0bc6df6,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681488,StillImage,Photograph,en
681489,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_D_1578579594_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_D_1578579594_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_D_1578579594_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_D_1578579594.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hypostomus niceforoi",,urn:uuid:54c8a890-66c3-46ab-becd-65c7271b6fd9,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681489,StillImage,Photograph,en
681489,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_L_1578579630_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_L_1578579630_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_L_1578579630_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_788_L_1578579630.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hypostomus niceforoi",,urn:uuid:52b9d5aa-8c68-4e70-85b5-8366052b829f,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681489,StillImage,Photograph,en
681490,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_789_1578579680_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_789_1578579680_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_789_1578579680_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_789_1578579680.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Creagrutus barrigai",,urn:uuid:aaa6d737-e402-4ce4-954c-d31331fb3e40,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681490,StillImage,Photograph,en
681492,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_D_1578579717_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_D_1578579717_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_D_1578579717_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_D_1578579717.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cetopsorhamdia orinoco",,urn:uuid:175916a3-7841-47d8-a8f9-82b2ff333fbc,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681492,StillImage,Photograph,en
681492,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_L_1578580337_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_L_1578580337_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_L_1578580337_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_790_L_1578580337.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cetopsorhamdia orinoco",,urn:uuid:f8b3298e-231a-4189-b9ba-3625ec6c08bd,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681492,StillImage,Photograph,en
681493,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_791_1578580385_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_791_1578580385_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_791_1578580385_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_791_1578580385.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia sp.",,urn:uuid:f67544c6-b6c7-4492-b17d-ca79532d5964,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681493,StillImage,Photograph,en
681494,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_792_1578580434_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_792_1578580434_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_792_1578580434_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_792_1578580434.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Knodus sp.",,urn:uuid:ec3b337a-8c4e-4b1d-9d8f-4c5756d2ec4d,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681494,StillImage,Photograph,en
681495,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_793_1578580478_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_793_1578580478_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_793_1578580478_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_793_1578580478.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Knodus sp.",,urn:uuid:a8041c53-ecae-4c09-91c9-b952c42d901e,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681495,StillImage,Photograph,en
681496,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_794_1578580520_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_794_1578580520_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_794_1578580520_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_794_1578580520.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Knodus sp.",,urn:uuid:a935910f-9e27-4104-8be0-3f530673fa16,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681496,StillImage,Photograph,en
681497,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_D_1578580557.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_D_1578580557.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_D_1578580557_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_D_1578580557.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Ancistrus malacops",,urn:uuid:ce032300-c1f7-4ef4-b4c3-fa51e6508112,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681497,StillImage,Photograph,en
681497,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_L_1578580578.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_L_1578580578.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_L_1578580578_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_795_L_1578580578.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Ancistrus malacops",,urn:uuid:6c8b5308-de81-4b4f-a210-fe37c603d57d,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681497,StillImage,Photograph,en
681498,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_796_1578580618_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_796_1578580618_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_796_1578580618_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_796_1578580618.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Apistogramma payaminonis",,urn:uuid:11b04e23-2f17-4eaa-af3b-8f25d9146ee8,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681498,StillImage,Photograph,en
681499,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_797_1578580661_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_797_1578580661_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_797_1578580661_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_797_1578580661.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia oligolepis",,urn:uuid:3b9e4eda-70e8-4fb7-9915-a00dfaa98913,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681499,StillImage,Photograph,en
681500,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_798_D_1578582175_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_798_D_1578582175_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_798_D_1578582175_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_798_D_1578582175.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Heptapterus sp.",,urn:uuid:0bce8155-ad06-41ac-88de-e1dca6654004,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681500,StillImage,Photograph,en
681501,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_799_1578582419_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_799_1578582419_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_799_1578582419_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_799_1578582419.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Bujurquina mariae",,urn:uuid:2239e513-268f-427d-8597-a6696cbe53c2,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681501,StillImage,Photograph,en
681504,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_800_1578582583_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_800_1578582583_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_800_1578582583_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_800_1578582583.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Eigenmannia virescens",,urn:uuid:0ac3885d-dcb4-4bc4-894b-05522764c303,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681504,StillImage,Photograph,en
681505,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_801_1578582701_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_801_1578582701_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_801_1578582701_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_801_1578582701.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia comma",,urn:uuid:968d3480-bba4-4362-b539-a1f23148ce62,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681505,StillImage,Photograph,en
681506,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_802_1578582740_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_802_1578582740_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_802_1578582740_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_802_1578582740.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Characidium boehlkei",,urn:uuid:7a16b217-4834-4447-b3de-7ca151a5f54d,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681506,StillImage,Photograph,en
681507,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_803_1578582979_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_803_1578582979_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_803_1578582979_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00000/MECN-DP_803_1578582979.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cyphocharax sp.",,urn:uuid:b699300a-4c3a-48be-9c66-af55e7fccebe,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=681507,StillImage,Photograph,en
